label,chatName,segment
non-predator,b0905ff9c36b4fe4a8d1bc1b91d633ef,"gsnedders, you around? Hey 4c681049601b3c374f1d2c0077c99049 :D hio Opera has the wrong MIME type for http://snapshot.opera.com/resources/BigBuckBunny.ogv foolip: Opera (Mac) shows a faulty duration for the above file"
non-predator,8c3d2c1dbdcc34fc60e744739134daed,"changes: hixie: editorial fixes around the parser (no normative changes) (whatwg r5510) <http://lists.w3.org/Archives/Public/public-html-diffs/2010Sep/0117.html> ** hixie: Support <annotation-xml encoding='text/html'> in the parser. (experimental) (whatwg r5509) <http://lists.w3.org/Archives/Public/public-html-diffs/2010Sep/0116.html> bugmail: [Bug 10427] Object should be a little less scoping <http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Sep/1100.html> ** [Bug 10589] figure and figcaption shouldn't automatically close p <http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Sep/1099.html> ** [Bug 10588] Infinite loop with <math><mi>EOF <http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Sep/1098.html> ** ""[Bug 9887] parsing algorith"
non-predator,c3482eeb882c681e080c5deb529de793,"is this a place where I can ask questions about html? yes in the meta data in the head of an html page, what's more proper? putting single quotes around keyword phrases or just separating them with commas. a co-worker has always used single quotes, and i've always only separated keywords and phrases with commas i can't find a definitive answer one way or another online <a href=""http://www.w3.org/TR/html401/struct/global.html#edef-META"">http://www.w3.org/TR/html401/struct/global.html#edef-META</a> scroll down a bit on that page, seems the w3c says commas thanks very much. seems this answers the question is there a sleep() function in JS? setTimeout() hey, how do you password protect an area with the default stuff (not sure what its called) yanno where the box pops up in IE and u enter the L/P and u can remember it no clue dunno how to do it, thats why im askin :P hoe do I go about doin that in .htaccess is nice, but where and what/how? www.webmasterworld.com shows up on google searches, but it does NOT have the Cached link. further, the short quote google displays does not appear on the page linked to, instead your taken to a subscription page anyone else find this odd? i tried changing the UA of my browser to googlebot but that didn't work. check out this example: <a href=""http://www.google.com/search?q=flash"">http://www.google.com/search?q=flash</a>+transparency they are the 8th on the page if they were just revealing their pages for google i could understand. but with google not showing the Cached link it makes me think webmasterworld.com has payed them off. i'd like to make something which looks/behaves like a directory structure using checkboxes, <ul> and <li>. maybe those elements aren't the best suited for this task, but that's my first guess. anyone seen something like what i'm describing? essentially showing/hiding whole <ul> sections based on checkbox status. i could code the whole thing manually but...i'm looking for a cleaner solution i supposed it would have to be done using javascript. and css styles Hi, To get better ranking google says: Don't create multiple pages, subdomains, or domains with substantially duplicate content. Does this means if I have to more than one domain for the same content I would get less ranking? <a href=""http://www.bagdadsoftware.de"""">http://www.bagdadsoftware.de""</a>) ok this thing is talkin about the .htpswd file or w/e it says ""This can be placed anywhere within you website (as the passwords are encrypted) but it is advisable to store it outside the web root so that it is impossible to access it from the web."" it says anywhere within the website.. then says it should b outside the web root doesnt seem to make any sense O.o is this valid? <table> <div id=""avail_list""> old content</div></table> [MM]Sniper: it's saying you can but advisable to be outside yea but it just said it can only b anywhere within the website well how can it b within the webside and outside the root? like I wanna put it in my apache dir, the dir before root would that work? jtoy: it _can_ be any where in DocumentRoot but advisable to be outside it ? wrong person? ok <a href=""http://www.freewebmasterhelp.com/tutorials/htaccess/3"">http://www.freewebmasterhelp.com/tutorials/htaccess/3</a> i followed those instructions and it didnt work it didnt ask me for a login/pass u said something about enabling it... how do I do that the commands you are allowed to use in an .htaccess is controlled by the settings in httpd.conf. It's most likely that it's just ignoring your .htaccess Require directive unless you've told it not to no clue what ur talkin about... heh but this other page said to change AllowOverride None to AllowOverride None err to AllowOverride All both of em... and I did now I get an internal server error when I try to go to the secure area k, apparently it didnt like my full path to the .htpasswd file got that now... however its not acceping my pw <a href=""http://www.kxs.net/support/htaccess_pw.html"">http://www.kxs.net/support/htaccess_pw.html</a> i used that gen and put that in the .htpasswd file all i should have in there is my login:encrypted pass right? um its using the encrypted pass... i entered the encrypted pass that's in the file and that worked but not the original ???????? hi guys does anyone here know how to get a div to do css width: auto; without using the position: absolute; ?? um what? the default for a <div> is width: auto; i got ignored -_- [MM]Sniper your question about htaccess? First : make your question clear and short (as much as possible) Secundo : htaccess, i guess it's apache stuff, so i'd ask in #apache and #php there might be people that knows more than here never used htaccess stuff so far so i don't know what it's about s Is there a hack to correct issue when you pop-up new div (even with high z-index) over form that contains drop-downs, drop downs will overlay floating div in Internet Explorer?"
non-predator,9befbe35139b2b4141a69d97b3219ebf,"presumably you mean Oracle 8.1.7 ? isn't that downloadable from oracle's webpile? peerce, <a href=""http://www.oracle.com/technology/software/products/oracle8i/index.html"">http://www.oracle.com/technology/software/products/oracle8i/index.html</a> Related download links: - Oracle9i Database Downloads - Oracle Database 10g Downloads :P"
non-predator,332719e3509eaa35e264eae090bf4893,"hi hey asl? 20 f australia oh cool i'm 21 m australia sydney? yeah nice to meet another sydney person here nice to meet u, 2 so what do you like to do for fun? chat with friends haha me too, but i do other things as well :-p for example? i like computers, watching movies, tv, that sort of thing ok. i also like watching movies cool what sort of films do you like? everything, except dracula movies haha i think u r chinese yeah i'm not into vampire stuff either no i'm not my parents are actually from the uk hehe is it? is what? i think u the style of talk like chinese oh okay, that's weird, well i'm not at all chinese i'm afraid what about you?"
non-predator,5bb33cad47965211374d23537a07d3b6,"4e63bbbffbcaf12608512401eaf11240: make logs public I have made the request, 3f21e54c5c5ffd50fe3680acc025bb1d 4e63bbbffbcaf12608512401eaf11240: make minutes I have made the request to generate http://www.w3.org/2008/06/25-css-minutes.html 3f21e54c5c5ffd50fe3680acc025bb1d 4e63bbbffbcaf12608512401eaf11240: pointer See http://www.w3.org/2008/06/25-css-irc#T18-00-13 excuses himself; his presence no longer seems to be needed http://csswg.inkedblade.net/planning/charter-2008"
non-predator,ce1a6a559048652d7fec6f653796bf84,"Hello! tall girl? hi I am tall, yes. kool Six foot four is pretty titanic compared to just about everyone around here. how tall?6'8? lol nice how old r u? The average around here is like ...4 feet I swear sometimes. 19. wow 4? Lots of short people around here. That's an exhagguration mind yo. you* lol ok So why so interested in tall? idk just bored D:<"
non-predator,a98e1bcc32237b82672acad99284ebfe,"Hi M.f? hey , shopping for a feminine? I'm 24 24 I have burning hot online videos just want to travel to come visit my facebook..: Kristian Rae Lynn"
non-predator,a970685f150d80486463376d7fff0854,hiiiiiiiiii rap battle and you get to see me rap battle
non-predator,862e6d64be6a5818f72a3e1f05f0d1d8,"thanks for the advice. i think i'll just be as honest as possible, using the painting analogy, saying it would be complicated, and saying he could fork i have a unicode/utf8 default environment, but one file always has to be latin1. i tried adding % vim:fileencoding=latin1,encoding=latin1 but that does not seem to work i know about :e ++enc=latin1 and that does work, but can't i automate this somehow? set fileencodings=windows-1252,utf-8 in my .vimrc works fine um, actually my vimrc has the encodings the other way around utf-8,windows-1252 ah, i need to set fileencodings i only have utf-8 in there... according to <a href=""http://python.org/doc/current/ref/encodings.html"">http://python.org/doc/current/ref/encodings.html</a> # vim:fileencoding=<encoding-name> should also work as a modeline yeah,. but not if fileencodings=utf8 without latin1 so fileencoding specifies how a file is to be stored on disk, while encoding specifies how the buffer is encoded? yes thanks it seems to work now. and termencoding specifies what the terminal wants right so i just specify fileencoding because it's up to everyone how they do their buffers as long as the file in SVN will be latin1 why not UTF-8? oh, ask my publisher, not me. :) ah how do I activate javascript syntax for a .php file? you mean in addition to php? madduck, yes. of instead, if its not possible. most of the file is javascript. instead would be set ft=javascript i don't know if you can make it work in addition to thanks. can I have vim remember that for that specific file? hey madduck! G'day :-D i don't think you can, i develop in asp and there is a syntax file for vbs & javascript, so you will prob need to mod the php one to do both sanso: :) madduck, are You in zh? does anyone know of an IRC channel specifically for off-topic things like what i was discussing before? you could always /join #vim-offtopic and create one :-) true hehe i'm there ;D are there no ops on freenode? oh never mind -- i am #off-topic think it has an alias of #chat aha"
non-predator,84fba7fc6d08daa6fafd624f92b0ce93,"cc097e0d7183ae8436e7df709553c8c0: IE is the only browser to do this 69b0d3dfe919a6b860a9fac82de52a7e: firefox doesn't escape < and > in onclick and a href=""javascript:..."", and webkit doesn't escape <>& in a href=""javascript:..."" 69b0d3dfe919a6b860a9fac82de52a7e: but i hope never escaping < and > is good enough for web compat... should be since it matches ie :) 69b0d3dfe919a6b860a9fac82de52a7e: I guess I should email you about no note section 1,3 being non-normative already fixed 1.3 _damn_ you're good. :P a11aabeeceeae6b8cb5d12ea06b56554: can you still not log in? 69b0d3dfe919a6b860a9fac82de52a7e: I can now 69b0d3dfe919a6b860a9fac82de52a7e: I realized it was username and not email :P ok 1.4.2 has a funny status box funny how? it says ""undefined"" reload ah damn cache and here i thought you had a bug in your script :( 69b0d3dfe919a6b860a9fac82de52a7e: perhaps the spec should drop the ""5"" and only talk about ""HTML"", ""XHTML"", ""DOM HTML"""
non-predator,8d0055a8599dcfbe19b806c0f644f768,hey! hi im horny anhd need some cock can you help me? ;)
non-predator,b746c7cf0f181efabbdbdb81841cdc1f,channel #html-wg is 'HTML WG weekly 17 Apr 16:00UTC http://www.w3.org/html/wg/tracker/agenda (logs: http://krijnhoetmer.nl/irc-logs/ ) ' by DanC on Thu Apr 17 17:53:07
non-predator,74dbe53491d8b20006d4f715237d2be6,"heyaz. trying to work through some issues with touch events in android webview. think html5 team let programmers design their logo, instead of a designer think it could of been done a lot better, and make it fit in with the billion+ sites easier, the shield, the colors...not sure how it passed so many talented designers out there 7e3b037abf6acef4e59394b588d4792b: I think it's nice."
non-predator,29416b5f2e3da54790956308191fb208,"27m I dont want to talk dirty. ok. Ewww! I hate 27 year old males.... we can talk normal. me too.. Oh... i hate me I didnt mean normal...just not dirty. ok And oh, why is that? what why ? why u hate 27 year old males? Why do you hate yourself? I asked first. because im older. You hate yourself because you are older? Nobody does not like me. That means people do like you. Double negative, sir. yes. how old are u? 32. asl ? lol 32 f India :) :) you are older then me than. are u married? are u there"
non-predator,bb0cfb1b2f56562a1d1ef8c6e9f9be08,"Hey. hey m or f asl? 15 f ireland and u? 16 m canada horny ? mmmm am guessing u are haha yea. ok how bigs ur chest ;) ? 28DD inches? yumm inch 9inch* hmmm nice yeahh. so. what do u want to do sex talk ;) ? ok what would you do to me if we were in ur room alone ?o) detail? do u want detail* yep mkay well. i slowly start kissing u neck. ur cheek, ur lips. and back down to ur lips id slowly move down urs neck towards ur chest and take ur shirt off, then kiss ur chest. id takeu to my bed and lay u down. and then kiss down towards ur stomache. moving my hairs along ur legs. starting at ur knees, moving up ur thigh id take ur pants of, and underwear obvs. then id start fingering u. one finger at first. then two getting faster, and pushing farther id grab ur chest with my other hand. and rub sowly and then id kiss down ur thighs towards ur pussy. id lick ur clit. then down ur pussy and back up haha, do u like this so far? yep keep going lol k id like ur pussy and suck on ur pussy lips. then id crawl ontop of u and kiss u lips then ur neck slowly id stick my dick into u slowly at first. then getting faster and faster pushing deeper into u. id fuck u so hard and fast the bed would rick. rock* u wanna write a side to the story? and brb one sec. back ok kso, wanna tell ur side to this? (:? well... no offence but ive heard far better"
non-predator,70fb22e6e53c3fd84a20d9302d636bb4,hi AS DG ASDG ASD GAS DG ASDG SD GAS DA GD AS DSG ASD GAS DG ASD GA S GD ASG AS DG SD GASD GA SDG AS DG AS DG ASD GSA DG SAD GSA DG G S AS DG S GA SD G ASGD AS GAS D G SA D G SAD G SDG SA GSAD GA SG SA DGS AGD AS DGDA
non-predator,701de86d0aa4d57364dc325517bfae93,10 inch cock wants to meet girl on skype / msn / yahoo / oovoo.....asl please???? hi 12m 12 male msn
non-predator,883ed0c1513480e33426bee77debf558,"hey whatsup =) hey you brooke? its me Drew ??? kinda bored here lol, you wanna have some fun?"
non-predator,ae6a08749cd970ba96ce66cb7d97f329,iam looking for a girlfriend u are a sad fucker yea i know
non-predator,8dd1753b140d62048d8611e7a0fe7595,hi mf from hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
non-predator,9d0f53fdfe5ac3ed200f37a2b401e2ce,"how do i add tel type the way it won't be rendered? since the types are in english i can't use the <span class=""type"">Home</span> construction when i need <span class=""type"">Dom?Ø</span> (dom?Ø = home in cs) re the rendering - i mean if i have to add the ""home""keyword i don't want to have it in accessible text (= text between tags or even in title attribute)"
non-predator,13d29cc6975cfc79be73364d26934fef,"h3y im 8""4 and my left nipple is 3 inches further down than my right and i have 13 fingers and 2 toes i wanna lay you down in a bed of roses. (only if you know the difference between your and you're)"
non-predator,cd2871bcdc174f64cc702792f5b7e7ed,A. Just bored and will do anything B. Male (not horny) wants to talk to a guy C. Male (not horny) wants to talk to a girl D. Female (not horny) wants to talk to a guy E. Female (not horny) wants to talk to a girl F. Male (horny) wants to talk/cam with a guy G. Male (horny) wants to talk/cam with a girl H. Female (horny) wants to talk/cam with a guy I. Female (horny) wants to talk/cam with a girl hey g wbu me too
non-predator,0b0c90b99c4f69a3dfd901315286e604,"If I add a css file dynamically to the document, is there any way to know if its completed loading? onload on the <link> iirc"
non-predator,81c4a3bbb63e2d19ed58c1cdf131d039,hi whats up i'm looking for a worthless whore who'll do anything i ask her
non-predator,b6f68c6c3bd1b5ebe4613b66defdf6d8,hey ;) 19/US - whats your asl? hi wouldnt usually say this lol.. but im feeling horny
non-predator,6b1cf734feaa3bfb8393c96fcc90582c,"hi there I heard that window.media is to be renamed to window.styleMedia which interface is currently defining it? I could find 3 having a media: CSSMediaRule, CSSImportRule and StyleSheet"
non-predator,15108aa8b33300370fcbc5195754b397,"yo can i give u a bj no, i dont have a cock r u a girl then"
non-predator,ef4764f465dbb65019e6d56826f4b085,eyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy hi f/m? wwwwwwwwwaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaat
non-predator,8b4b4e6375db992e55187139a0febb23,"I have connection problem - it is share hosting mysql and using phpmyadmin I can see the tables and information but with the php I recvie this Could not connect: DB Error: insufficient permissions #mysql this is not php problem? connection string? Wolfpaws: thanks I will try there hi folks die(sprintf(""\n\nXML error: %s at line %d"", xml_error_string(xml_get_error_code($this->res_parser)), xml_get_current_line_number($this->res_parser))); why is the displayed line always one? ceiphas: maybe because all of it is on one line? I'm trying to write a regular expression to match file locations in windows (eg C:\Somefile.ext). What's wrong with [a-zA-Z]:+.\w{3}? [a-zA-Z]:.+\.\w{3} omg i explodet the string by \n and forgot, that the \n is now missing thanks a lot CyaNox Concord_Dawn, that will miss some file names such as? bla.html Concord_Dawn, not extensions are 3 characters, and windows filenames can have -,_ spaces, and maybe other characters hmm. well, it's for reading playlist files. So I suppose that I'll only need to read 4 character extensions. file.foobarbaz is still a valid windows filename, just slightly more uncommon I know. is this better... <a href=""http://rafb.net/paste/results/TQkQ1e38.html"">http://rafb.net/paste/results/TQkQ1e38.html</a> ? if ($file == ""."" && $file == "".."") continue; else $filelist[] = $file; shouldn't it be if($path == opendir(""."")) { ? braintumor: or are you attempting to assign $path in the if statement? it's briantumor, not braintumor lol lol my bad matthewfitzpatri, yes, i'm assigning the path oh ok and if it's successful... it executes the following statements in the brace :) sup wolfy? :) oh, nothing... Have my intentions to do some pencil stuff, tho :) briantumor I'd use <a href=""http://hashphp.org/pastebin.php?pid=6980"">http://hashphp.org/pastebin.php?pid=6980</a> i was always told it's not good coding if you have to use break or continue? just because you don't like to use != ? Wolfpaws me too :) I've scratched some things whole day :) but my scanner is broken :( xshad: I was testing my eraser: <a href=""http://storm.homeunix.org/misc/bts/test1.jpg"">http://storm.homeunix.org/misc/bts/test1.jpg</a> Too bad the proportions killed the picture yeah :) lol BIG head uh? nah... HUGE head lol i've got lots of books on how to draw manga and stuff *e-books you're obviously not using a base structure hmmm... practice, and everything goes nice :) <? if(isset($soumettre)): print(""La variable a ÈtÈ soumise.""); else: print(""La variable n'a pas ÈtÈ soumise.""); endif; I have the intention to redraw it... Untill I get the proportions right, tho :) ?> WTF!??!?!?! oups it is correct ? Wolfpaws, you don't have to 'redraw' when you have the base structure briantumor have you seen his art? yes briantumor: Sure I do... If I don't get the proportions right, I'm screwed. anyways i mean... you have to start with the stick figures then you add details, etc over that no you don't hi woof i know you don't 'have' to... but it's good practice I never knew how to draw a stick figure :P o-< I've seen in some scripts before, say, a function like ob_start() they put an @ (at) symbol before hand. Does it make it manditory or something? zircu: Actually that's o-<-= grogoreo this is a bad practice xshad, oh right. Could you tell me what it does, or where I could look it up. Just out of interest and to understand other peoples scripts !+@ [@] The PHP error control operator that suppresses errors (@foo()), see: <a href=""http://php.net/operators.errorcontrol"">http://php.net/operators.errorcontrol</a> - Don't use it. Think I'm wrong? Ask me about ""GO"". I love this bot :) thanks! (these?) lol I might turn my bot into a furry :) what about a trivia game bot? lol no way! It's still a ##php bot unooooooo eep lol Hi guys I have a web site and on it I have used GD to make an image verification for the registration I have received an email from a blind user asking that I make an audio version... Is there any way that is possible other than using pre-defined words and recording them all? anybody got any good anagrams for incredibly thick computer users? bullrage Yes, /r and /b Jymmm, .../ Anyone? bullrage, Let me demonstrate... that was /r :) Jymmm, meh, that's a good one. bullrage =) does anyone know how to make a magnet link for .torrent files? I meant acronyms, not anagrams Koncept, i'd ask in #bittorrent or #azureus (probably the latter first) PEBKAC is a token one or google bullrage PITA, DUMBASS, IDIOT Hehe DUMBASS -----> bullrage <----- DUMBASS =) I was looking for PEBKAC, I'd forgotten that one and was hoping someone could remind me. Thanks alindeman Heh, glad I could be of ... help :-) bullrage VIRUS is another acrm that's effective at getting the point across hawkaloogie: well im trying to do it with php. this is the definition i found seems posible with php The magnet link consists of the prefix magnet:?xt=urn:btih: and the base32() encoded SHA1 of the torrent's info dictionary (known as torrent-hash or infohash). bullrage along with FDISK, and EM (Electro-magnet) Koncept, you need to make the hash? or do you already have the hash? i have the hash Jymmm, I don't see the point in attempting to belittle or being abusive towards me for asking a simple question.. I'm smoking hash"
non-predator,a3103083828f34121330fac3edf4c2da,"please dont ""hey asl blah blah im going to make you fall asleep"" Hello. If you were camping with your best friend and you were drunk and you found a condom in your ass the next morning would you tell anyone? whaaat"
non-predator,bb5f3aa7e38dd04e683df8a4aae82edc,"hi there! :D Hi, Horse here looking for a Penguin for some naughty fun. Interested? FUCKING NEIGH"
non-predator,3067b3aaa5b900c9ed295b4583557c7c,[http://twitter.com/neogeografen] l?¶nge udsigter for open data DK s?• kan du l?¶se ny gratis bog om #openstreetmap og selv l?¶re at s?¶tte frie data i spil http://t.co/eJFALthk [http://twitter.com/neogeografen] Tyrkisk Ushahidi platform sat op for Van omr?•det http://t.co/f1aDngX6 - hj?¶lp via OSM se http://t.co/XkQmYYKd
non-predator,87ed191e7b36896325e1c9459f0e1eb8,"17 m USA u? for fuck sacke... why do people speak their own language *sache come on, i know you can write"
non-predator,d19108a7a2a776ef26f6558c65955450,Hi ._. would you like to know whats disgusting ? typing. typing is disgusting >.>
non-predator,072af99492dccdc70cfec41dd80ad237,"<a href=""http://doopidub.de/wip/jonasmilka.jpg"">http://doopidub.de/wip/jonasmilka.jpg</a> hi hi I Just finished reading the GSoc for the game engine. I must say that I am a litle bit disapointed. in what? the GE or de documentation? The documentation. It's not that it's bad. To be honest it's very good for beginers. I just wanted some more. too bad i don't like it when that happens Greetings everybody! _o/ About the Python GameLogic API. In the main site it's still for 2.34. Is it the same with the current version? quick question... how to I import a 2D-shape (e.g. SVG) in blender for extrusion? Is that the only format you can save as, MacSlow? Looks like >= 2.40 supoprts importing SVG. Helixgruven, well that's the most obvious format I can think of atm Here's a script for importing it as a path: <a href=""http://jmsoler.free.fr/didacticiel/blender/tutor/cpl_import_svg_en.htm"">http://jmsoler.free.fr/didacticiel/blender/tutor/cpl_import_svg_en.htm</a> it's not like I've AI here (on Linux) Yeah, I run AI in VMware. But... there's InkScape too. that's what I was thinking of That's pretty sweet, that script. Handy for 3d-ifying logos. I've lots of stuff in EPS with beziers. I'll have to test it out today =) hm... I've copied the svg2obj_050.py in my ~/.blender/scripts and restarted blender... but not sure where I can trigger it now for importing a plain svg ah... found it File -> Import? If you switch to the scripts window and click Scripts -> Update Menus, I don't think you have to restart. hm... I cannot get the extrusion to go into the depth... blender extrudes the imported .svg in the plane of the svg itself I wonder how I can set a normal to instruct blender in which direction I want the .svg to extrude. Try hitting e, then x, y, or z. One of the latter three being the plane you wish to extrude in. Helixgruven, extrude is only available in edit-mode and there I cannot set any ""extrusion direction"" via x-,y- or z-keys How did the shape import, is it a bezier path? does anyone know how to add a bezier-curve as a ipo-curve in python? (object should follow the path) Why would you use python for that? because i import the scene from xml ah well that should be interesting What you probably want to do is just create the physical curve object in blender, and do the magic of parenting your object to it and making it follow that path rather than trying to create an IPO out of it That way you can then change it hm, the problem is, the program should execute from the console and call blender in background-mode isn't it possible to just define the handlers of the bezier-curve? well you'd setup the knot vectors and such See the Curve module of the Blender Python API yes, that's what i'm trying to do hm... BezTriple.vec -> a list of the 3 points [ handle, knot, handle ] that comprise a BezTriple, with each point composed of a list [x,y,z] of floats. The list looks like [ [H1x, H1y, H1z], [Px, Py, Pz], [H2x, H2y, H2z] ]. There you is all done :) hmm how do i get the coords of the knot? i would better if one could define just the distance of the knot from the handle otherwise i have to calculate the points The knot I think is a point, but the handles are *vectors* aren't they? i don't know... it say [x][y][z] for every point... <- this a point no vector right? but then it has to be 2 beztriples to form a bezcurve Hello :) yippieh blenderartists.org gives me an answer ;) bt = BezTriple.New((1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9,0)) j yes how do you like the idea of having a place where people can release their openSource blender projects/scenes/models/... ? Or even use a verse server to collaborate on projects? Project collaboration I agree with I'm not terribly sure I want everyone and their brother meddling with my creative work. You'd have to have splits every time someone modified something, else they make a modification and it goes through a moderation process. Seems like too much tape for me. not to mention all the goofy people that would steal the work and sell it on turbo squid [Relic]: hear hear I like for my work to remain MINE :) I was playing with those bezier import scripts for AI, SVG, and EPS, but they don't play nice with compund paths. Have any of you had any experience with using the DXF exporter in Illustrator to get shapes into blender? The idea is to be able to take a vector graphic and bring it into blender instead of tracing a bitmap. yeah i created a bezier-curve in python =) now i need to find out, how to make an move-ipo out of it maybe with xIpo.append(1,icu[1]) the same with y and zIpo Hi In this Tutorial <a href=""http://www.trcoding.de/informatik/blender/tasse/becherboden/becherboden.html"">http://www.trcoding.de/informatik/blender/tasse/becherboden/becherboden.html</a> the button REgion dos net exist after pressing E (xtrude) .. what do i need to do ? if you're in face select mode it'll extrude the region automatically if you're in vertex or edge select mode it'll ask you the mode is the thing whichi can change by pressing Tab ? no in edit mode, press ctrl+tab in ""vertices"" you can select vertices, in edges edges, and in faces faces ;P sounds logicall :D but nothing happens by pressing ctrl+tab make sure you're in edit mode edit mode= the mode in which i atm can select points+lines yup thats the mode i am in.. where can i see in which select mode i am ? and ctrl+tab does nothing? :/ if you're in vertex select mode, the vertices have (by default) purple dots on them if you're in face select mode, the middle of the faces have black dots ah i got the GUI-buttons when you're in face select, the extrude command won't ask what you want to extrude in edge select neither k well crtl+tab does not work, but nowi can handle this Tank you :) arg *thank hi all, I used the game engine for a walktrough at work (linux) and now I'm using the same official template on my mac, and the mouse wont move camera, while the arrows do move the actor. Any ideas? could it be I use python 2.3 on my mac and 2.4 at work? KaOS-bEat, you could try asking that question over at #gameblender ok, trying this again :) anyone know if there's a way to use a sequence as a node input? spiderworm!!! Khellendros|: tnx (still haven't figured it out) is there anyway to have a UV texture only cover up part of a mesh... and have the material be the rest? hello there I have a problem.. though it's not about blender.. but I hope someone can help :D I've got these three equations: <a href=""http://www.math.aau.dk/~dethlef/Undervisning/L5LA/img3.gif"">http://www.math.aau.dk/~dethlef/Undervisning/L5LA/img3.gif</a> And I'm trying to solve it using matrices.. the solution is here, page 2: <a href=""http://www.math.aau.dk/~dethlef/Undervisning/L5LA/loes01.pdf"">http://www.math.aau.dk/~dethlef/Undervisning/L5LA/loes01.pdf</a> I just don't get it! What happens at step 2? MartinvDK: there is a #mathematics channel on this server thanx =)"
non-predator,6d719b2d89b202f8cc8ad53e042878d8,"Ì?ÍÓÈ ËÏ‡ ÎË ?‡‰ÂÓÌÍ‡ ÓÚ ÚÛÍ? ÌÂ Ë ‡Á Ï‡ÏÍ‡ ËÏÏÏÏÏÏÏ Ì‡ ¿“» !!!!!!!!!!! ÓÚ ÒÌÓ?Ë Ò?Ï Ò?Ò ÒÍ?Ò‡ÌË ÌÂ?‚Ë !!! ÔËÒÌ‡ ÏË !!! Â‰ËÌ ÔÓÁÌ‡Ú ËÏ‡¯?Â Ì?Í‡Í‚‡ Í‡?Ú‡ Ì‡ ¿“Ë Ë ÁÌ‡Ï ˜Â ÒË ËÏ‡¯Â Ô?Ó·ÎÂÏË Ò ÌÂ?, ÌÓ ÌÂ ÁÌ‡Ï ÔÓ‰?Ó·ÌÓÒÚË petkouzunski: ‰‡ ÚË Ì‡ÏÂ?ËÏ ÎË Ë„Î‡ Ë ÍÓÌˆË Ë ‰‡ „Ë Ò?¯ËÂÏ? ‡ÍÓ ÚÓ‚‡ ?Â ÚÂ ÛÒÔÓÍÓË Ë Ò Ì?ÍÓÈ nVidia Í‡?ÚË Ò??Ó ÒË Â ÒÍÛ·‡ÌÂ Ì‡ ÍÓÒË"
non-predator,544b69c8b421547dd297bb747bd7d7ab,hii asl? is this the Nicest Ass you ever saw? Can you Believe this Girl left her Webcam on? stupid bitch goes to my College... bit.ly/qQHN0S
